title:Neutral2, start timestamp:1764665215.682741, stop timestamp:1764665224.952757, headset type:FLEX2, headset serial:F30002B4, headset firmware:2f10, channels:283, sampling rate:eeg_256;mot_64;pow_8, samples:2373      , version:2.2, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.PO9,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.PO10,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,EEG.FwBufferSize,EEG.FwClockTime,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.PO9,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.PO10,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.Cz,EQ.Fz,EQ.Fp1,EQ.F7,EQ.F3,EQ.FC1,EQ.C3,EQ.FC5,EQ.FT9,EQ.T7,EQ.CP5,EQ.CP1,EQ.P3,EQ.P7,EQ.PO9,EQ.O1,EQ.Pz,EQ.Oz,EQ.O2,EQ.PO10,EQ.P8,EQ.P4,EQ.CP2,EQ.CP6,EQ.T8,EQ.FT10,EQ.FC6,EQ.C4,EQ.FC2,EQ.F4,EQ.F8,EQ.Fp2,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.Cz.Theta,POW.Cz.Alpha,POW.Cz.BetaL,POW.Cz.BetaH,POW.Cz.Gamma,POW.Fz.Theta,POW.Fz.Alpha,POW.Fz.BetaL,POW.Fz.BetaH,POW.Fz.Gamma,POW.Fp1.Theta,POW.Fp1.Alpha,POW.Fp1.BetaL,POW.Fp1.BetaH,POW.Fp1.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC1.Theta,POW.FC1.Alpha,POW.FC1.BetaL,POW.FC1.BetaH,POW.FC1.Gamma,POW.C3.Theta,POW.C3.Alpha,POW.C3.BetaL,POW.C3.BetaH,POW.C3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.FT9.Theta,POW.FT9.Alpha,POW.FT9.BetaL,POW.FT9.BetaH,POW.FT9.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.CP5.Theta,POW.CP5.Alpha,POW.CP5.BetaL,POW.CP5.BetaH,POW.CP5.Gamma,POW.CP1.Theta,POW.CP1.Alpha,POW.CP1.BetaL,POW.CP1.BetaH,POW.CP1.Gamma,POW.P3.Theta,POW.P3.Alpha,POW.P3.BetaL,POW.P3.BetaH,POW.P3.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.PO9.Theta,POW.PO9.Alpha,POW.PO9.BetaL,POW.PO9.BetaH,POW.PO9.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.Oz.Theta,POW.Oz.Alpha,POW.Oz.BetaL,POW.Oz.BetaH,POW.Oz.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.PO10.Theta,POW.PO10.Alpha,POW.PO10.BetaL,POW.PO10.BetaH,POW.PO10.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.P4.Theta,POW.P4.Alpha,POW.P4.BetaL,POW.P4.BetaH,POW.P4.Gamma,POW.CP2.Theta,POW.CP2.Alpha,POW.CP2.BetaL,POW.CP2.BetaH,POW.CP2.Gamma,POW.CP6.Theta,POW.CP6.Alpha,POW.CP6.BetaL,POW.CP6.BetaH,POW.CP6.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FT10.Theta,POW.FT10.Alpha,POW.FT10.BetaL,POW.FT10.BetaH,POW.FT10.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.C4.Theta,POW.C4.Alpha,POW.C4.BetaL,POW.C4.BetaH,POW.C4.Gamma,POW.FC2.Theta,POW.FC2.Alpha,POW.FC2.BetaL,POW.FC2.BetaH,POW.FC2.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.Fp2.Theta,POW.Fp2.Alpha,POW.Fp2.BetaL,POW.Fp2.BetaH,POW.Fp2.Gamma
1764665218.328525,1764665218.326205,40734,0,4384.743652,4399.871582,4497.436035,4530.384766,4400.384766,4524.102539,4538.205078,4407.563965,4583.461426,4399.358887,4511.153809,4516.025879,4557.820313,4407.692383,4376.282227,4514.358887,4537.436035,4527.436035,4503.846191,4380,4382.692383,4561.153809,4512.436035,4479.615234,4384.230957,4564.230957,4384.487305,4560.384766,4509.358887,4395,4510.897461,4486.153809,2646,1,25,2564,29329,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.332434,1764665218.330112,40735,0,4390.769043,4407.563965,4505.256348,4540.256348,4405.769043,4526.922852,4539.615234,4412.436035,4591.666504,4397.307617,4513.333496,4519.871582,4558.589844,4411.794922,4381.922852,4519.743652,4538.205078,4534.487305,4507.179688,4386.538574,4390.897461,4566.538574,4514.615234,4483.589844,4390,4568.333496,4389.615234,4567.436035,4513.461426,4398.717773,4515.641113,4489.487305,2815,1,25,2564,29329,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.336342,1764665218.334019,40736,0,4396.282227,4413.333496,4511.153809,4545.641113,4409.487305,4530.512695,4540.384766,4414.358887,4595.512695,4394.743652,4511.538574,4522.820313,4560.128418,4414.102539,4387.94873,4523.589844,4542.05127,4541.025879,4509.615234,4392.05127,4397.307617,4571.666504,4517.820313,4487.94873,4397.436035,4573.846191,4395.256348,4572.05127,4517.563965,4402.436035,4522.307617,4492.820313,2744,1,25,2565,29337,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.340250,1764665218.337926,40737,0,4396.282227,4410.897461,4509.230957,4541.922852,4406.922852,4529.743652,4537.436035,4408.974121,4591.025879,4390.512695,4504.487305,4521.282227,4559.358887,4410.128418,4388.589844,4521.666504,4543.461426,4540.641113,4507.820313,4390.512695,4396.410156,4571.025879,4517.94873,4488.205078,4400,4574.230957,4395.641113,4568.974121,4517.436035,4401.794922,4524.358887,4492.179688,2902,1,25,2565,29337,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26568,0,0.260514,-0.602051,-0.729736,0.192749,0.972287,0.209987,0.020022,23.666666,29,44.166668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.344158,1764665218.341833,40738,0,4388.846191,4399.358887,4498.077148,4529.615234,4396.794922,4522.179688,4529.230957,4396.410156,4578.846191,4383.717773,4493.846191,4513.974121,4554.743652,4399.487305,4381.666504,4513.846191,4538.205078,4531.153809,4501.410156,4379.871582,4386.922852,4562.820313,4512.692383,4482.436035,4394.743652,4566.153809,4388.205078,4557.563965,4511.153809,4394.102539,4517.820313,4485.512695,2589,1,25,2562,29344,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.348066,1764665218.345740,40739,0,4378.461426,4384.743652,4483.461426,4516.410156,4384.102539,4511.538574,4519.358887,4382.820313,4565.512695,4376.282227,4485.256348,4504.487305,4548.461426,4387.179688,4370.897461,4504.230957,4528.205078,4518.205078,4493.974121,4365.641113,4375,4551.794922,4504.487305,4473.589844,4385.897461,4553.717773,4377.05127,4544.358887,4501.666504,4382.692383,4506.538574,4475.769043,2840,1,25,2562,29344,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.351974,1764665218.349647,40740,0,4372.179688,4376.666504,4474.743652,4510.641113,4375.897461,4504.615234,4514.358887,4376.282227,4559.102539,4371.282227,4484.487305,4498.333496,4544.871582,4380,4363.717773,4498.846191,4520.512695,4510.512695,4491.410156,4357.179688,4369.230957,4546.025879,4498.461426,4467.179688,4379.871582,4545.512695,4369.615234,4537.94873,4495,4374.487305,4498.461426,4468.461426,2740,1,25,2563,29352,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.355882,1764665218.353554,40741,0,4373.717773,4379.487305,4477.307617,4515.512695,4376.794922,4506.025879,4517.820313,4380.128418,4563.461426,4370.384766,4491.922852,4499.487305,4546.666504,4380.897461,4365.128418,4500.384766,4520.641113,4513.077148,4495.512695,4360.128418,4373.077148,4550.128418,4498.461426,4467.179688,4378.974121,4547.179688,4370.769043,4542.179688,4495,4374.230957,4499.743652,4467.820313,2776,1,25,2563,29352,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26569,0,0.260771,-0.60199,-0.729614,0.193054,0.982542,0.194848,0.016115,23.833334,29.166666,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.359790,1764665218.357461,40742,0,4381.282227,4389.358887,4488.205078,4526.025879,4385.128418,4514.230957,4527.692383,4390.769043,4575.128418,4373.205078,4502.820313,4506.666504,4552.94873,4387.05127,4373.846191,4506.922852,4528.205078,4523.717773,4503.205078,4371.794922,4383.077148,4561.794922,4504.102539,4472.563965,4380.897461,4557.05127,4378.846191,4553.077148,4501.153809,4380.897461,4509.358887,4473.461426,2780,1,25,2564,29360,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.363698,1764665218.361368,40743,0,4388.974121,4397.94873,4498.717773,4534.230957,4394.871582,4523.974121,4537.94873,4400.512695,4586.538574,4378.333496,4510.384766,4515.256348,4560.128418,4392.94873,4383.717773,4513.974121,4537.820313,4535.641113,4509.487305,4383.461426,4391.794922,4573.974121,4511.410156,4479.487305,4383.717773,4568.333496,4387.436035,4562.179688,4508.846191,4388.974121,4520.641113,4481.153809,2973,1,25,2564,29360,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.367607,1764665218.365274,40744,0,4392.692383,4399.358887,4501.794922,4534.743652,4400,4529.871582,4543.333496,4403.333496,4592.05127,4384.358887,4511.153809,4520.256348,4564.871582,4394.743652,4389.358887,4517.94873,4543.974121,4542.692383,4511.794922,4387.820313,4394.230957,4580.384766,4516.153809,4484.615234,4387.692383,4574.358887,4391.025879,4563.717773,4513.461426,4393.333496,4526.794922,4486.666504,2850,1,25,2565,29368,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.371515,1764665218.369181,40745,0,4391.410156,4394.230957,4497.179688,4528.717773,4398.717773,4529.230957,4542.563965,4399.230957,4590.769043,4390.256348,4506.153809,4520.128418,4566.153809,4392.563965,4389.358887,4518.846191,4545.512695,4543.077148,4511.282227,4384.358887,4391.025879,4579.871582,4517.05127,4486.794922,4393.589844,4573.974121,4389.102539,4558.461426,4513.333496,4393.205078,4525.769043,4488.333496,2701,1,25,2565,29368,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26570,0,0.260726,-0.60199,-0.729614,0.193115,0.971798,0.195825,0.028324,24.666666,28.833334,44.666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.375423,1764665218.373088,40746,0,4387.563965,4388.333496,4491.153809,4522.307617,4393.974121,4523.717773,4538.846191,4393.205078,4585.897461,4394.487305,4500.384766,4517.307617,4565.512695,4389.102539,4386.153809,4518.077148,4545.256348,4538.974121,4510.769043,4378.717773,4386.410156,4575.897461,4516.282227,4487.179688,4398.717773,4570.897461,4385.769043,4552.179688,4510.256348,4391.538574,4521.666504,4487.436035,2269,1,25,2566,29376,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.379331,1764665218.376995,40747,0,4385.256348,4387.563965,4490.256348,4521.282227,4391.153809,4518.589844,4537.563965,4391.410156,4582.307617,4396.153809,4498.461426,4516.410156,4564.871582,4387.307617,4384.358887,4517.820313,4546.538574,4535.512695,4511.922852,4377.307617,4385.641113,4573.205078,4517.563965,4488.077148,4399.358887,4570,4385.641113,4551.538574,4508.077148,4392.436035,4520.641113,4486.922852,2680,1,25,2566,29376,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.383239,1764665218.380902,40748,0,4387.179688,4393.589844,4496.282227,4526.666504,4394.102539,4519.102539,4541.538574,4396.282227,4582.820313,4396.025879,4501.922852,4520.512695,4565.897461,4388.846191,4386.794922,4519.102539,4550.384766,4536.410156,4513.974121,4382.179688,4390.512695,4574.487305,4522.436035,4491.025879,4394.487305,4573.333496,4390.769043,4558.846191,4510.128418,4397.436035,4525.256348,4488.974121,2486,1,25,2567,29384,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.387147,1764665218.384809,40749,0,4392.820313,4403.461426,4505.512695,4535.256348,4402.05127,4526.538574,4550,4405.256348,4587.05127,4396.153809,4507.94873,4528.333496,4568.333496,4393.333496,4392.179688,4521.410156,4555.256348,4542.05127,4515.256348,4390.384766,4399.230957,4579.230957,4528.974121,4496.282227,4387.820313,4579.487305,4399.871582,4571.153809,4516.922852,4405,4533.717773,4494.743652,2233,1,25,2567,29384,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26571,0,0.260851,-0.60199,-0.729553,0.193176,0.971798,0.195825,0.028324,23.5,28.333334,42.166668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.391055,1764665218.388716,40750,1,4397.436035,4409.102539,4508.803223,4539.060059,4407.393066,4532.563965,4554.957031,4409.01709,4589.658203,4399.316406,4509.444336,4531.111328,4570.598145,4396.324707,4394.957031,4522.820313,4557.05127,4546.624023,4515.897461,4394.060059,4404.316406,4582.692383,4530.897461,4501.624023,4395.341797,4583.418945,4406.837402,4577.222168,4523.375977,4408.205078,4537.94873,4501.068359,0,1,25,0,0,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.394963,1764665218.392623,40751,1,4402.05127,4414.743652,4512.094238,4542.863281,4412.734863,4538.589844,4559.914551,4412.777832,4592.265137,4402.478516,4510.939941,4533.888672,4572.863281,4399.316406,4397.734863,4524.230957,4558.846191,4551.196777,4516.538574,4397.734863,4409.401855,4586.153809,4532.820313,4506.96582,4402.863281,4587.350586,4413.803223,4583.290527,4529.829102,4411.410156,4542.179688,4507.393066,0,1,25,0,0,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.398871,1764665218.396530,40752,0,4406.666504,4420.384766,4515.384766,4546.666504,4418.077148,4544.615234,4564.871582,4416.538574,4594.871582,4405.641113,4512.436035,4536.666504,4575.128418,4402.307617,4400.512695,4525.641113,4560.641113,4555.769043,4517.179688,4401.410156,4414.487305,4589.615234,4534.743652,4512.307617,4410.384766,4591.282227,4420.769043,4589.358887,4536.282227,4414.615234,4546.410156,4513.717773,2855,1,25,2569,29399,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.402779,1764665218.400437,40753,0,4405.128418,4418.589844,4512.94873,4544.358887,4413.461426,4537.820313,4561.794922,4411.153809,4591.410156,4403.205078,4509.615234,4530.128418,4575.512695,4400.512695,4397.820313,4525,4559.743652,4552.820313,4519.615234,4399.871582,4412.307617,4587.820313,4531.025879,4513.333496,4425.641113,4591.538574,4418.974121,4585.512695,4532.692383,4411.282227,4543.205078,4510,2916,1,25,2569,29399,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26572,0,0.26068,-0.60199,-0.729614,0.193176,0.980588,0.211452,0.031742,24,29.333334,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764665218.406688,1764665218.404344,40754,0,4399.230957,4412.94873,4509.871582,4539.871582,4405.128418,4527.563965,4555.384766,4402.820313,4585.256348,4393.333496,4505.641113,4522.692383,4573.077148,4396.922852,4391.922852,4521.538574,4556.282227,4547.563965,4520.256348,4397.436035,4407.820313,4582.94873,4525.256348,4509.871582,4430.128418,4590.256348,4411.794922,4578.589844,4525,4405.769043,4538.077148,4501.025879,1749,1,25,2570,29407,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
